month,Bishan,Bukit Merah,Bukit Timah,Downtown,Geylang,Kallang,Marine Parade,Museum,Newton,Novena,Orchard,Outram,Queenstown,River Valley,Rochor,Singapore River,Southern Islands,Tanglin,Toa Payoh,Bedok,Changi,Pasir Ris,Paya Lebar,Tampines,Ang Mo Kio,Hougang,Punggol,Seletar,Sengkang,Serangoon,Mandai,Sembawang,Sungei Kadut,Woodlands,Yishun,Bukit Batok,Bukit Panjang,Choa Chu Kang,Clementi,Jurong East,Jurong West,Pioneer
2013-12,468.6326085,328.1915417,882.3257279,425.9268346,453.5067696,403.2212744,546.336899,622.7622842,909.0908257,655.0084765,883.9852071,323.7927687,361.2776714,850.4153494,445.0005797,683.2109315,1634.308466,1059.762407,356.3583606,451.665503,371.0889724,473.5902671,318.4307692,393.4732914,364.3196388,423.0338271,339.5118616,1085.111111,392.5575817,546.132496,508.8969521,410.2643114,764.0801887,383.2652799,384.9284533,374.0636408,405.1320194,380.4118299,411.8002582,357.91631,404.3054817,381.7724868
2014-01,417.1475095,341.8281419,890.0384908,388.811296,431.4493478,380.6944536,526.3565394,530.5417219,931.7378905,548.7769652,997.3837037,323.3356401,359.0749027,732.1227429,417.1122375,553.1086846,1895.823312,1101.588037,348.8928172,432.8662975,411.849697,498.2865492,287.3963731,407.706718,316.6308052,418.1262204,317.5955511,747.1515152,325.4732845,528.7728119,620.2388489,408.4420899,877.7323944,388.8458462,338.6141719,391.4505269,376.7251075,396.8408276,363.5592018,354.594028,362.4559581,325.9793814
2014-02,427.1312571,292.5219659,827.4270064,404.9181338,413.8542336,350.5311697,470.0669215,548.3253652,842.265663,592.3941885,836.3281134,283.7728594,323.1911051,778.2650213,391.3868145,612.6910942,1335.427445,956.2967763,318.208814,415.3255676,351.3610063,441.1059401,306.5797468,373.2795271,334.7222203,395.9118421,322.9492935,920.4237288,358.3536446,510.9994159,539.3153285,363.3793646,922.1658768,360.7303806,352.8406162,360.6337095,387.1223049,365.2156104,372.3401776,336.0059217,379.0009627,385.90625
2014-03,419.9574241,292.4555062,855.5781573,388.9945664,404.2654886,344.722852,487.1233327,570.988189,868.4644083,593.7204033,828.5918819,284.1296794,317.9964356,750.9149738,395.4558866,573.979397,1492.490871,1030.620123,324.5779634,427.5120159,377.2950423,452.2194966,263.4587629,385.6726563,325.4414478,391.265825,298.9499918,763.4767442,322.026706,534.5555372,564.0591631,364.0907078,866.028169,351.1072218,354.1170246,364.9745638,363.2649815,357.1798821,345.5595513,330.7890937,354.9912302,339.8031915
2014-04,476.8955946,347.0494379,994.569271,411.5337648,453.7466387,391.2380809,587.5037044,532.7623888,1097.304258,601.3814397,1018.083936,319.6727456,379.9505816,759.1060468,480.3368528,611.422913,1709.006767,1203.633394,392.799437,500.2196404,459.7530864,554.0043027,291.3673469,463.7042134,396.2564331,456.7507674,342.9356992,977.1583333,363.9195306,595.8043366,753.4269341,429.5055846,848.2418605,424.2468138,372.6067022,435.4242043,394.6138454,430.5224979,386.8908344,376.6624668,394.6069617,377.1534392
2014-05,533.5958801,380.4817048,1018.003679,523.1457972,523.767658,466.5027516,628.1836694,676.020592,1019.49284,744.53366,1029.124727,366.1651931,392.197271,966.9421422,496.093914,830.598282,1886.346114,1191.528275,403.854983,538.0699258,449.4308446,527.690233,320.8029925,458.3377817,401.5145399,471.2632361,403.8803843,971.8717949,432.537959,602.0578146,629.1440922,434.1737164,969.8617512,429.0612798,439.0858299,422.636486,443.4144415,418.1470366,472.0370048,398.0983849,438.5495915,397.9052632
2014-06,538.7937316,394.713755,1039.632707,495.7818499,523.152548,468.1199709,673.7027803,574.1243719,1146.60198,693.0608437,1074.104227,381.0229178,429.5216703,856.1111736,520.9603779,717.0584366,2000.214064,1217.684425,428.0205974,549.7236769,490.3825338,614.3644491,312.8661801,509.7962759,428.8384306,528.4935761,406.3387772,1005.608333,428.8248304,654.3893224,718.3001464,494.1249886,985.4792627,474.0085882,416.8382171,469.8609285,444.5111906,478.3721433,440.4067746,445.2270385,430.2888181,417.7927461
2014-07,512.2253743,395.5759847,1003.880573,500.4295974,515.6502405,453.1953117,625.936342,688.6565534,1055.693951,708.148272,1068.752489,378.02599,416.6363095,978.2653769,491.9050748,754.549776,1978.369588,1183.432346,426.2049089,533.5456748,465.6313869,578.0308409,315.3213368,481.7823368,416.8704105,494.6781611,414.5047077,995.0449438,448.017294,632.4997051,684.4884393,467.9985847,946.0181818,435.7929173,440.5121562,453.6197855,471.3624727,448.9924739,470.0723623,404.1500493,454.44433,412.531579
2014-08,537.8520393,406.3711948,966.6360608,496.5252177,529.5160045,468.2217463,646.6602273,626.3828502,1042.852545,714.5578287,979.4320558,393.667633,432.7539217,941.8901345,486.89514,771.8621998,1708.767276,1112.90777,421.3492807,535.9802122,474.8525,573.8470809,341.7652812,465.154154,428.2061236,510.3871095,423.9184692,1113.94958,443.5822744,637.5116354,734.7248908,516.0195713,999.7926267,453.1741659,430.5307646,451.3308022,446.5805628,485.2800769,471.6090039,444.1249953,452.2056775,427.3664922
2014-09,494.394248,390.3432055,988.7353425,443.6303423,489.4121401,436.9345928,612.9988626,560.3880779,1040.355853,620.8131821,1011.03125,366.6932947,404.1684785,783.2577378,499.4721678,629.9088833,1916.914082,1159.001075,401.2269635,487.2983412,450.4784217,553.2537021,325.2481013,454.8087934,377.6456822,492.654723,378.9221441,859.4929578,377.0888818,608.7674475,701.7600575,474.8860564,953.6863636,419.6564117,373.2794241,424.9263696,407.7600094,466.3400142,410.3331932,410.4131491,405.0824063,398.1308901
2014-10,489.4036838,338.0114041,978.2386422,439.5968036,477.9101648,421.2846282,573.9727156,563.2054309,1045.831477,659.7105003,1018.073414,316.116689,370.6989041,852.0060893,462.4165386,730.2728655,1828.3852,1146.324895,385.7934266,496.7588684,467.604798,498.3652185,327.5707196,437.8841845,391.6020098,451.0246818,369.2820242,1251.632479,397.7542783,598.8486396,653.9841499,385.6960496,932.6846847,414.7627843,378.319333,434.1035193,416.890566,393.1511994,432.7765916,377.9188297,418.8463146,415.8829787
2014-11,511.7077691,396.3279819,1009.850476,509.6572118,497.8964907,441.9837977,620.2017501,617.8679907,1070.563691,704.631968,1011.339542,380.7080357,412.6095433,1000.419791,489.8957955,801.4728623,1822.295825,1192.99145,398.7337023,513.2184857,435.2355828,526.0470609,344.8611825,449.0302883,379.4875353,478.322641,390.5007728,941.5625,414.3396991,604.5759367,688.4074606,457.106353,940.1330275,437.2968709,410.4059256,432.7157287,415.0088913,435.5608769,453.9307197,412.2597004,423.7736744,289.6052632
2014-12,475.4955437,351.614285,897.8418354,460.5906725,478.3653346,404.7373387,584.0019165,562.1464286,922.8285957,708.2672303,851.3452722,345.3102793,380.787943,823.9744191,452.0048699,741.5124873,1623.678283,1008.552816,372.8759308,468.8081694,398.7321867,485.8635982,331.5566503,409.2572765,395.5833668,441.3695925,358.443425,1063.548673,404.701087,578.0926644,561.4394161,442.4809229,809.1944444,398.2551883,390.0913996,386.7161393,396.182789,411.8100039,433.8162687,359.0626351,414.3997838,214.7591623
2015-01,423.9691202,352.1133161,865.5071978,400.3203186,422.2306588,373.6703809,536.5764885,499.3199528,953.0163749,510.9757151,979.5867238,327.217953,363.242809,693.0803066,406.2590796,550.1068548,1922.308271,1078.76629,348.4551677,431.2660189,432.6014852,474.8509003,269.9573935,401.0308431,314.7442317,414.6576757,324.9297485,853.0232558,336.6024075,525.0076734,660.9101449,435.5799429,982.1990741,383.968522,321.6951271,370.7759956,337.7046133,403.9188998,349.4505951,360.7343691,351.2039245,377.8403361
2015-02,410.0039494,287.4737577,786.6928614,396.2708777,407.2724338,349.1025218,479.8605538,532.7359618,784.3086402,594.7848964,826.4527076,277.8098741,305.5276378,720.7664185,376.793925,605.1707255,1271.043962,850.2429227,315.3506754,412.6220605,347.6602317,420.1565311,319.0101266,359.9715143,326.4508962,377.0783282,322.7600059,985.6517857,355.3064004,492.3910464,477.0956652,358.5368754,761.4066986,351.6403182,343.6813948,354.8587358,358.3340165,344.8573443,363.8775785,310.8896596,372.5781698,390
2015-03,432.6138462,303.7529141,807.1394821,386.7032466,402.0562844,348.7010731,503.5794927,531.6690224,834.1556772,579.6918402,838.1832386,289.0234106,312.1758807,734.4056624,405.1318621,614.9836107,1562.3125,989.6995631,340.2603002,430.5881563,400.228005,453.0482525,274.7371007,382.2177571,339.1337076,399.6816052,294.7898629,850.5348837,311.4233332,542.1894461,597.5312046,388.4842509,845.2568807,365.2069608,363.0619118,383.4098304,358.075547,364.9908614,342.4758437,339.1393939,360.2581325,325
2015-04,491.1604216,358.9487562,951.5191432,421.1860075,451.7208886,404.861481,616.4018227,517.4184721,1043.241776,582.8009647,1017.97016,335.1668697,381.1030714,755.9271351,460.1899304,631.4650644,1950.178554,1183.129127,391.1410499,502.9698488,502.6389937,532.1849908,300.1911765,464.9292007,393.8870441,465.8762775,342.9245805,884.042735,353.2177356,615.9668238,732.3612717,440.1737199,1119.439252,429.1268408,379.785914,432.339654,389.1010815,429.7257707,379.5596926,407.7658405,393.7648268,197.8443396
2015-05,510.972771,375.2413138,946.2648908,515.597779,493.8016328,444.3603787,611.8419281,678.7349823,967.1325445,715.5897577,984.0905233,346.4533851,391.6761306,979.0247126,481.5666667,830.7382382,1673.482036,1140.46095,383.9061439,506.9734773,433.6818742,510.75859,356.5062344,443.4039836,380.180996,463.8670144,385.3739226,820.1558442,421.9468723,605.8549675,636.6987088,433.2823318,902.1330275,412.2023247,403.6669976,420.7322412,412.8873925,395.5602791,441.5773877,393.5199939,434.5562713,175.6651584
2015-06,500.5906433,378.3225183,976.0724966,483.6412758,512.0109355,449.2452526,656.6892117,562.5227538,1067.836637,671.0623503,1052.588778,364.1452992,407.8523936,812.5208533,517.4335645,709.594,1971.538916,1162.189266,413.8961503,523.7133369,467.1889862,544.1987288,325.5985222,475.9973346,418.6613732,491.3861952,363.9665643,1027.157895,412.5710219,653.5227145,645.9911504,455.6913851,907.7023256,439.0137026,402.7261099,453.4330263,396.818274,457.927319,427.2938257,413.8437086,427.4053928,119.3643411
2015-07,507.3973987,382.4187873,963.9446736,489.2801628,510.1652236,450.817452,633.4333789,637.2369942,1002.025235,716.5558806,1088.149222,373.2847322,389.8373788,912.6196749,509.8694163,741.0967504,1950.888078,1148.057509,423.1884254,534.0380012,467.7940075,540.9660166,308.4382872,473.0289371,415.9978097,484.3241385,372.7091994,961.2222222,428.8800285,646.6739468,669.4905933,463.2700573,935.7824074,445.654487,464.4176679,449.2333456,450.3274275,431.9756072,467.0497553,408.2373896,475.3254527,177.6139535
2015-08,553.030844,393.3632593,939.3477584,529.9763984,513.9050022,471.2099373,665.3622489,644.2690952,964.3173797,708.347921,979.1956522,396.8135255,415.4373391,889.5279992,540.3353384,766.9492361,1576.903069,1066.491306,425.8760508,537.3847196,486.8198992,562.6588711,323.9665072,483.0501558,433.9226783,513.4806351,375.4282274,1103.563636,425.2809383,644.6219032,772.9825073,515.6750614,1081.565421,485.1577834,433.441736,469.7761084,436.9357941,465.2163771,447.3672615,445.3806469,460.272903,155.1972477
2015-09,516.9681068,399.7349584,982.6579395,490.4008859,487.3175739,449.2687853,630.5045248,560.2346109,996.4121156,689.5526227,1077.284196,377.035988,394.7570791,827.4937261,505.2360308,696.0152729,1946.316123,1164.241056,411.6044785,505.4875115,473.302843,550.2437136,328.136253,464.6276029,407.1589426,488.4166893,367.9011572,906.8135593,407.3725089,618.9395683,718.4825581,501.5681004,1014.532407,445.6102456,413.9642275,459.8811139,437.3744155,468.1783724,446.0385807,415.5053697,440.5051374,161.764977
2015-10,523.746083,368.5697219,1008.860089,484.5767077,498.817205,453.3958211,642.7860617,574.2004608,1024.964063,692.6481349,1006.517538,362.902355,399.6778931,844.1413435,506.5262437,714.2316861,1916.423729,1160.250129,412.71153,513.6836882,491.6633292,525.2483193,338.2043796,473.7748012,426.5216702,494.7539191,374.8460284,1266.283019,410.5485048,640.3438707,712.628777,457.7604785,1113.645161,451.9336121,425.6929365,450.3776615,435.4414729,444.1346268,445.4071068,413.8391231,452.0616852,158.6606335
2015-11,521.5853553,396.7709512,1030.220425,508.0471539,502.6222222,477.0378554,672.0161471,656.6150235,1046.046344,704.5370519,1055.947783,375.2578672,423.3121867,962.6878471,510.6035503,785.2743872,1929.737921,1224.77548,423.1753696,539.1142666,459.7468828,548.5486948,342.8958838,477.8913807,398.3437249,501.8643082,384.5438684,837.5373134,406.5353299,666.402914,707.9135447,489.271102,1007.15814,463.8179436,427.0953928,464.8536591,435.4355965,464.3987086,468.0752561,412.1148111,452.6068039,171.25
2015-12,485.9811877,383.8985047,926.4518261,506.4494087,487.4895981,432.9276481,615.639468,590.5761511,965.8198807,730.2906363,1039.882902,363.2330995,391.7189693,879.774992,484.6227998,751.4691943,1926.897486,1070.453451,387.832152,502.5837908,431.0640205,464.6811843,327.2506024,419.6768621,410.0482475,474.7502904,355.9705325,1233.647059,415.8340247,621.1747825,565.2732558,452.9524664,901.2119816,407.7577264,465.7717358,432.9582501,431.1869635,408.3508537,453.3688984,372.7845451,439.3090266,147.3378995
2016-01,454.6549672,380.1900154,910.1687144,467.3967513,442.9085324,405.4750678,594.6568934,550.4917453,940.1370861,550.4631468,987.6218548,366.576024,374.964564,802.7750611,459.0955458,604.7132225,1824.374104,1109.25152,374.6467059,448.5477273,443.1525,500.1634106,358.5933504,423.8146817,345.3449856,440.8750964,333.2881122,588.9714286,338.9983309,558.7855751,617.5400291,446.9386405,1078.051163,404.6378006,345.8632789,382.3289606,348.5211009,415.0923876,356.3593411,376.4561364,355.6620383,148.0555556
2016-02,459.8415123,310.648341,833.398326,451.1933433,446.1158511,396.1399483,585.4182023,537.7476191,897.1682355,655.3804247,869.4817987,306.4407895,337.590189,747.3582518,458.3512323,643.612426,1447.296119,996.6337623,365.7277866,482.1458109,431.0101266,467.882084,327.8719807,430.9542997,383.2796421,439.0522786,327.8231707,1122.443299,379.0065592,586.0565512,647.4366812,402.2361932,1034.540284,419.3907923,391.018268,416.1659998,408.7261362,381.988771,407.8471297,376.2472299,417.0972175,156.8605769
2016-03,447.2397211,353.970077,914.8018127,462.7153931,430.325775,392.6506987,574.0399942,569.7990599,915.547929,639.3258493,964.8714489,331.5584531,348.1993563,797.1101043,446.3084189,653.309321,1817.894185,1058.330762,363.4142241,470.0707345,437.9887781,486.48127,1514.888889,431.5231787,364.9296637,435.5797739,336.4788958,1180.313433,394.4109536,581.1053483,618.6522367,424.4735687,1043.344186,402.4163651,390.7671794,402.6685578,396.8630854,385.9240499,390.4744391,350.0818827,404.9972495,151.2585366
2016-04,507.0406002,379.0805871,1010.081897,489.725476,482.9995551,431.1094226,646.8023199,558.3117914,1061.305425,663.6386947,1043.017756,357.1870263,393.8987108,920.466466,492.5199454,669.5242555,2008.399238,1218.575494,409.0682908,522.3490358,517.7927136,543.0499436,1715.777778,485.0054615,413.8021694,494.3466195,367.5855181,1043.90099,408.4871562,633.3293214,799.0320233,468.2264069,1271.981395,444.8206369,402.8862492,455.1487046,419.3178431,436.6184973,428.5327701,409.1990894,432.8183474,200.0235849
2016-05,543.377667,399.3509206,1059.316358,549.8575651,533.9098421,479.9206368,676.8674716,711.3655413,1051.190075,797.7465476,1061.327116,377.5815563,421.9692965,978.2010693,555.4577176,896.4876739,1943.943629,1246.804918,435.8927782,551.6469585,466.5950311,545.4363525,1910.666667,477.7279623,432.0258707,491.9618241,409.0306182,911.7525773,445.2115014,638.5429005,671.3438849,489.3076754,1111.934884,462.0161971,477.6085956,457.7346784,476.2057941,427.7636193,491.6781158,415.2521617,492.166403,244.2068966
2016-06,548.6010805,433.882684,1102.603866,557.3239852,538.4900636,493.9992885,732.7122135,621.9247059,1140.600261,740.8312057,1205.476293,413.952748,453.3664839,918.9508265,584.076511,799.8244668,2156.510005,1276.909923,451.2639681,559.1613941,497.6827048,566.5979795,1761.5,491.2417301,433.3848887,539.0286919,401.900031,1007.670213,447.1004465,675.7222479,648.4341534,524.8099332,1028.316742,473.7038046,441.7921646,464.812726,445.1075518,485.8421808,472.8848968,461.5353757,467.9055224,224.489899
2016-07,489.2885735,395.1649018,953.0707546,506.9845787,491.8568092,439.3697008,631.9257572,552.9271445,974.4777212,649.0386238,1075.516822,389.5054232,398.5830079,819.4110616,508.4532986,645.8548152,1931.11822,1143.689713,398.9484979,500.8835938,467.0708075,528.1094574,1914.444444,462.7736389,390.8258482,484.636759,370.4394022,810.75,408.3331148,612.6626156,650.2514451,481.1135814,1021.891892,436.9494345,387.2621556,436.188289,411.4417129,433.4511703,427.1843088,422.3261634,436.8905018,-
2016-08,519.444298,351.2100957,929.2519053,479.5505051,487.3189715,431.6829842,638.9401268,621.4740566,908.9858398,707.9330383,836.9660159,341.5942159,366.7297445,846.7824629,489.5783843,748.0826066,1533.778037,996.3276618,399.5534974,524.892925,494.4333333,519.1840117,1758.222222,463.1169033,431.3712675,466.2351723,364.1484348,1155.645161,429.4777698,619.9059174,707.0323054,446.0660819,1026.263889,456.9678567,414.1852709,438.8840538,449.9172741,421.5062566,445.0790687,410.1189419,468.7981183,-
2016-09,495.7457072,393.0634106,947.7007318,485.1019636,472.6466258,427.1553471,617.1530543,594.9120095,988.5055826,639.8577993,1021.79795,371.289683,400.3419332,845.5912759,504.920897,712.2074546,1951.726809,1125.222393,411.4529047,524.1111593,517.0896465,554.5410555,1721.75,473.2844667,395.8495674,477.0321763,368.2908895,840.1230769,399.5973187,618.7531287,740.872093,481.6941332,1159.272301,451.1593538,425.8083765,427.0374387,416.766162,429.0723482,428.2653771,414.484003,434.5906551,-
2016-10,504.7000579,383.9860599,962.0853055,513.9536327,488.0875912,446.8047962,632.4747685,579.155814,1032.833576,691.3644661,1088.118943,370.918189,418.8827743,841.9729207,531.0403971,737.10435,1821.678204,1142.61051,407.0127575,501.5333859,428.8699495,506.7820344,1977,439.0083547,405.0499851,480.8973569,382.9838538,1030.688889,405.0812513,619.7612252,626.5442671,479.6481909,1159.481482,443.0974231,413.1354696,440.4896138,438.6286476,427.8720047,435.5952676,411.8229009,439.7836637,-
2016-11,477.4672501,394.3512979,996.834854,493.8903009,470.2802965,435.7104852,626.0691414,634.3178571,1003.923986,645.7217722,1054.401008,367.1057703,401.8430273,856.4437411,514.2986313,708.0083971,2046.17243,1205.350657,405.809443,490.4956231,467.0550688,520.1070401,1409.222222,459.5884359,387.7946763,475.5106474,383.8783646,879.6865672,388.6830039,593.241266,733.2380261,474.9171367,1158.592593,447.7380858,385.9082168,438.8292418,415.9833077,441.165693,414.9672232,405.3298001,437.3048058,-
2016-12,435.7849929,334.8188464,843.5200803,464.7794428,436.4753152,389.2487352,535.5860192,593.7362251,833.1992819,658.1590872,712.5119129,324.7531929,351.1212679,823.0329414,445.4004958,712.865668,1642.200561,936.9222238,340.9920332,438.7335584,379.4724409,421.2800643,1629.555556,370.9145024,363.4633971,405.7548771,346.7907114,1038.797753,385.8244621,539.4864899,543.1327434,408.6518704,974.8873239,379.5273592,385.1201267,356.5624666,400.1915511,352.3254446,418.9550437,359.5715534,426.0381371,-
2017-01,442.1134509,347.7155039,879.6961454,430.7226152,423.454602,368.6377533,558.5743612,496.6247059,879.9903296,517.4626208,835.0527331,331.9587571,360.8556357,739.6806161,433.6259062,582.0118052,1888.148405,1066.219486,349.567015,437.1001677,422.9525032,460.12741,1587.666667,401.3025935,345.2946111,411.1315655,323.2361604,833.1190476,323.5298613,528.4278779,638.3633721,425.0365001,1076.849057,395.0975037,353.6370258,391.4955874,362.2710881,398.0533258,351.9911655,378.7332666,356.1489133,-
2017-02,425.2587531,333.133019,856.0162921,436.0899308,428.1878262,370.7389674,551.5941231,519.0407925,813.7411961,620.7787376,794.3649776,314.5405285,345.8945372,736.8461924,427.5091705,646.2244699,1498.34446,958.2535037,358.9874852,433.4269417,350.0697987,435.5336597,1760.888889,386.7109204,365.2621572,421.0955795,332.0958064,1022.5625,364.0938104,549.8515183,570.3175074,394.9826812,974.2102804,394.9946398,380.2999493,386.4344282,392.0976207,389.6329975,390.3117827,332.9817211,404.9156661,-
2017-03,394.7734029,316.9553508,824.4641789,422.9603922,374.2059755,345.2351687,513.5537417,493.7400681,798.381203,534.9072311,733.0903955,299.6495993,321.6286349,682.7647468,412.2780263,565.9416789,1498.228151,937.8302588,320.7302504,406.9250029,398.0339426,425.0561667,2277,372.6708425,318.1607605,381.3782043,300.5509541,632.6470588,330.8804975,510.7185063,548.2956522,377.0332421,1044.772727,360.9982476,317.7940599,360.0878627,351.1259431,353.2725344,357.6467172,333.817702,354.1098094,-
2017-04,438.6589197,329.6583024,841.6736462,422.8675434,414.3386542,373.2770033,549.4362029,520.9671053,924.2756709,584.0290465,808.0866093,306.1039163,350.1054533,726.4905567,447.8296007,625.5504902,1771.690225,1070.532286,360.1564708,461.1122467,446.0026846,480.0632699,1519.222222,421.1312126,357.0549309,418.9267631,334.256837,1031.91954,355.8653486,547.8501813,627.9941606,389.3061131,1074.847222,405.5263004,357.7006996,389.3590572,376.4578078,369.1317841,369.7591172,368.136713,379.2019971,-
2017-05,479.2417003,347.7654063,918.0048023,490.2258251,469.8449623,409.0740343,591.0002406,584.2993197,870.4717553,641.5174599,825.8666667,342.8720411,360.4109055,828.1752516,472.0317267,694.487192,1834.137615,1023.520808,378.4509148,483.3333136,405.8723958,483.2378072,1561.888889,434.6794728,386.7202789,439.5641015,372.0861356,977.6888889,377.4853566,574.042305,599.1370851,416.0123779,1020.235023,421.0537017,425.5181165,394.5640536,411.6034079,387.9331675,392.8041564,357.9009771,414.7781493,-
2017-06,534.5720426,390.224457,1005.774426,510.8514775,490.646507,442.3632938,652.4468428,550.2814645,1058.973988,654.5023285,945.0212389,383.2936605,410.0911254,801.4880445,516.0280868,702.917905,1862.886415,1158.2313,415.0193753,537.7575716,552.5541667,580.4499053,1503.625,509.2296499,413.6123949,499.7276731,396.9202167,867.4153846,408.1319658,669.4692496,725.640118,462.1031562,1097.555556,454.4962567,417.8263392,466.0098568,432.8708034,461.8134281,415.2224509,444.7015605,437.5026145,-
2017-07,504.1504597,384.9832389,931.445625,513.4293064,485.9509395,437.0824097,635.1516388,613.7485971,984.0023626,656.3247745,882.0658436,357.6492537,392.9360388,932.2156438,479.544246,776.6667476,1809.802178,1137.536196,404.5739028,531.3173301,496.4233871,529.5704465,1497.888889,517.7322797,559.8893999,488.2087388,408.3900718,1052.518072,448.7543499,723.3244382,663.3562044,471.1454863,1103.672986,421.9337887,531.8432295,460.4796361,436.049504,421.646644,438.7817625,400.1545957,454.5560581,-
2017-08,490.1643762,355.2909106,917.6662472,475.5100446,459.0370362,405.6900075,587.2726624,566.6745763,873.3325047,663.0023599,799.9417249,349.4010897,369.4906317,795.9836098,463.3192875,712.4497689,1469.072865,975.0921521,380.2368241,473.0064577,386.1909091,441.9691696,1462.111111,395.177866,382.4857217,455.2883642,380.6826511,1186.836957,393.6545264,581.7304237,657.0100287,415.1006361,1028.894009,424.928706,407.4575733,394.3651045,434.8430905,415.6866619,414.5516132,358.867414,439.2291789,-
2017-09,452.7236266,375.6826094,891.390624,470.6521261,460.2619462,407.8646486,596.6318346,514.0923423,898.753299,586.8871472,847.9369159,358.940901,385.2720339,737.6590954,478.1496443,672.1266258,1816.122895,1019.676624,360.1290914,464.2146164,439.2031048,486.8778101,1794.428571,416.4284196,360.1433079,446.4946084,339.4708111,842.2615385,360.4454776,572.6188614,629.5355588,417.4281788,1086.56422,415.6737065,370.3963932,392.296581,389.8965997,428.8286449,402.3730538,382.3525789,377.4780335,-
2017-10,484.9998655,334.9282255,896.9139007,423.2151921,457.2326806,394.4143062,612.7864618,515.5261364,915.5869128,634.2026336,880.9547857,330.1399687,357.6905044,725.362256,465.9500402,660.9040962,1696.033976,1019.623248,375.2530694,483.4499255,458.0770252,499.6899495,1671.888889,442.6511643,392.3953532,437.3775433,340.9714558,1190.147368,378.8997661,578.1778154,613.484058,394.5817155,987.5,410.9943237,380.5436582,393.4977474,409.8277484,383.7187142,392.8037477,379.5201421,417.8237364,-
2017-11,439.9518354,362.2165192,902.1481206,436.2230392,436.2451796,405.551998,584.0042053,654.5258324,915.0806411,609.0400379,881.9947917,342.7598395,365.736671,871.4723787,458.1738488,685.5262126,1906.076642,1053.340656,373.288395,467.8278306,454.5012887,505.2883601,1783.833333,436.3796709,352.286929,447.5824434,350.2348546,736.3703704,384.5393833,571.9555669,640.8236994,435.1335034,1012.442922,410.1352804,373.1979664,386.3156763,396.2381204,419.4038703,396.2351345,365.9847236,399.7478003,-
2017-12,444.6889547,332.7663253,831.1585159,420.1829515,426.5356496,392.8956935,554.5387502,566.397351,904.2007272,606.3265669,783.4874636,318.3382697,343.0106433,815.7602767,445.0699544,677.9811459,1503.66121,999.3363726,341.4824462,426.1811898,379.5734908,402.9198029,1726,361.0846697,351.5621445,411.6135482,340.1266797,1030.020833,386.7058173,532.7766057,537.5372024,365.357028,920.8812785,372.8830081,367.8239296,350.232196,387.7155844,371.3976887,378.4616373,342.1114124,397.6382518,-
2018-01,393.8414945,335.1044993,849.0710495,374.8090034,395.0578743,359.553372,521.3474439,430.0372285,915.0670245,507.4884344,882.5117096,322.634097,351.2594371,689.1315042,408.488865,547.8450464,1815.388128,1032.350775,338.754977,411.3088554,399.7396373,442.0802995,1271.75,381.5724472,316.8962998,405.1858996,301.9986003,852.9736842,307.9224589,508.2189891,613.033189,377.9089955,1036.516129,373.9718469,318.4194442,352.3838654,344.3410222,398.7370031,338.6407586,355.0944059,339.6180593,-
2018-02,391.4642579,282.086862,737.4656962,369.5520577,373.179796,329.9327886,471.6677016,461.7607106,701.9815094,565.6780822,639.4811765,274.2482813,302.4176186,719.8533333,357.7494635,635.8407972,1451.904453,739.0556595,312.6585022,389.3492146,351.8280599,386.1429639,1349.1,347.0799778,300.5372364,357.1849099,302.3308986,757.2916667,340.4691422,465.4084364,534.2083936,322.9540779,972.6575343,344.7365823,329.3643948,317.0204344,367.3904755,325.0714474,357.6920862,289.148292,363.7459862,-
2018-03,426.6967777,287.9056227,798.5606451,375.8431928,368.2798644,329.1705478,490.2358104,423.8210526,771.2101614,508.1451797,702.9090379,294.6464157,305.255326,614.8684213,417.2494655,537.7200915,1531.843503,891.7070462,316.3117752,404.037237,389.3410853,413.0331859,1405.4,358.9749677,326.001247,376.6965736,276.6132069,737.1346154,316.8605964,524.410974,507.9538905,353.3614943,890.7309417,339.7903363,349.3568688,325.4791062,334.6675744,344.6637395,317.3309649,331.5724864,347.2727751,-
2018-04,441.7355249,327.1900364,890.5693131,392.2495675,415.7226375,384.2655239,583.3244757,467.4484168,972.0069948,568.3437287,866.9867435,314.2532658,351.7666919,712.5327442,458.3880895,595.4137168,1690.5077,1092.529551,359.9978366,468.6524303,492.0348387,496.9839131,1346.3,429.4833366,366.8491308,443.7562939,333.5123912,826.4903846,346.861878,568.1224151,669.8028571,393.6949352,1029.129464,410.7972636,355.810997,363.3358304,371.0027913,409.2390224,360.5830826,368.4471283,358.3989051,-
2018-05,462.9504887,347.4212297,899.8679946,447.01934,451.7139431,418.8701942,589.0003811,613.0903615,966.8236698,653.9975233,866.6978923,344.9731007,353.7253501,888.6777697,471.4920778,775.7619399,1792.897638,1112.125278,379.4917964,477.5398626,444.2754183,457.1083703,1463.2,421.6481221,369.6949861,438.4450048,372.3939148,833.2844037,413.2470845,574.0259183,639.5194245,398.8139543,1038.443946,403.8277259,398.0747481,372.3816049,434.8811761,382.0612217,416.4669566,337.3310913,375.0172227,-
